id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
16497229,Calming Blue Room near the Wharf,19584367,Elisa,,North Beach,37.80486903612492,-122.41377248218637,Private room,67,2,56,2017-09-22,6.11,3,336
8240368,Amazing view 10 min from Dreamforce,17381794,Sam,,North Beach,37.800765072514125,-122.40405496915919,Entire home/apt,525,3,0,,,1,0
180212,2 Story Bay Views Penthouse -Top of Telegraph Hill,863351,Greg,,North Beach,37.802696856910856,-122.41061140549535,Entire home/apt,750,3,11,2017-09-04,0.22,1,10
10862065,Best Location in North Beach,56267627,Vincent,,North Beach,37.801531772761045,-122.40617796171756,Entire home/apt,237,30,68,2017-04-22,3.41,1,147
10888291,Private bedroom with private bath!,56423403,Lena,,North Beach,37.804336948403396,-122.41163377250834,Private room,99,2,3,2016-02-21,0.15,1,0
9133739,Cozy Room Telegraph Hill,46651432,Sisko,,North Beach,37.80210559234673,-122.40707716015471,Private room,95,6,26,2017-09-20,1.15,1,153
1618880,Cozy Room in Telegraph Hill Cottage,5951946,Diane,,North Beach,37.80202786426953,-122.41024212655654,Private room,250,1,1,2013-11-10,0.02,2,365
5751316,"Epic North Beach Loft, room for 6",10827446,Gabe,,North Beach,37.80483816594436,-122.40887774183233,Entire home/apt,1400,10,0,,,1,0
4519757,Dorm Beds at Social SF Hostel #3,22931450,Sarah,,North Beach,37.79893942540308,-122.40596056040448,Shared room,38,1,140,2017-09-20,3.97,22,50
1488584,Cozy Bedroom on Telegraph Hill,2663184,Carolyn And Nathan,,North Beach,37.80059303537226,-122.4053179426598,Private room,800,1,1,2013-10-16,0.02,1,365
308885,North Beach Best Location and View,1588855,Arbe,,North Beach,37.7995421626789,-122.4067873761932,Entire home/apt,225,30,104,2017-09-16,1.68,1,340
734839,Classic Russian Hill flat in SF!,3832802,Kenji,,North Beach,37.80152615875028,-122.40940016711788,Entire home/apt,330,1,168,2017-08-26,2.80,1,69
15569985,Cable Car Crib,35020320,Naduina,,North Beach,37.80425750978333,-122.4122592654588,Entire home/apt,149,3,26,2017-09-10,2.25,2,60
4897143,Dorm Beds @ Social SF Hostel #7,22931450,Sarah,,North Beach,37.79926263819446,-122.40432234730947,Shared room,38,1,107,2017-10-01,3.20,22,53
20723964,Lovely Victorian Condo,148396670,Orisela,,North Beach,37.803330506943986,-122.40801317650569,Private room,500,7,0,,,1,90
10930621,2 Bdrms in North Beach Apartment,3590403,Natalie,,North Beach,37.801663085849384,-122.41086968289551,Private room,600,1,0,,,1,0
7115664,Park View Loft @ the Wharf!,37275502,Ellie & Lance PV,,North Beach,37.80722537017327,-122.41620117454389,Entire home/apt,215,2,90,2017-09-15,3.49,1,312
21083374,San Francisco in North Beach Style,1382498,Kevin & Julie,,North Beach,37.803702764665196,-122.40818738654794,Entire home/apt,400,2,0,,,1,154
2503555,HackerHome - Millbrae Caltrain 3a,43806,Vic,,North Beach,37.79948062591114,-122.4054301110312,Shared room,65,15,13,2016-03-18,0.30,1,365
10105584,Charming with Incredible View,5101541,Jon,,North Beach,37.8051646682592,-122.40866833981786,Entire home/apt,300,3,7,2017-09-22,0.35,1,0
95243,Lovely 2 BR Flat on Telegraph Hill,292491,Margie,,North Beach,37.80298721188276,-122.40936987959715,Entire home/apt,400,2,11,2017-09-17,0.14,2,126
4518031,Dorm Beds at Social SF Hostel #2,22931450,Sarah,,North Beach,37.79938243755142,-122.40548749612182,Shared room,38,1,168,2017-09-30,4.76,22,42
20885687,Stunning Telegraph Hill Apartment w/ Views,9582366,Kyle,,North Beach,37.802009620739646,-122.40535956278438,Entire home/apt,950,3,0,,,1,0
16134193,Quiet North Beach apartment near all of the action,20257472,Martin,,North Beach,37.80142378843045,-122.40788236838,Entire home/apt,270,30,34,2017-09-29,3.53,1,141
10412144,Cozy 1BR in the heart of SF,1117891,Matt,,North Beach,37.80395117354352,-122.41499519819197,Entire home/apt,250,2,13,2016-10-16,0.67,1,0
3534798,1BD/1BA near Financial District,17797759,Alex,,North Beach,37.79946391693248,-122.40755662896046,Entire home/apt,171,1,42,2015-12-31,1.09,3,5
105802,Beautiful Home in Beautiful North Beach. Come!,519119,Ryan,,North Beach,37.80153526024506,-122.41044449422772,Entire home/apt,379,5,32,2017-09-28,0.64,1,118
3288881,Best Location in San Francisco,7446647,Alexandra,,North Beach,37.80558546873856,-122.40440024011174,Entire home/apt,290,3,20,2017-04-28,0.50,1,23
12987777,NEW Work /Play At North Beach for 4,331559,Sharon,,North Beach,37.80507587931245,-122.40775163036948,Entire home/apt,175,30,41,2017-01-02,2.46,1,91
20211607,Modern 2BR with Views & Spectacular Rooftop Deck,579542,Kim,,North Beach,37.79841252008472,-122.40482581489748,Entire home/apt,250,20,0,,,1,336
15068542,Bright private bedroom and bath on Telegraph Hill,41781093,Virginia,,North Beach,37.802279520062086,-122.40698045385868,Private room,150,2,22,2017-09-28,1.91,2,93
60659,Lovely Flat on Telegraph Hill,292491,Margie,,North Beach,37.80240771165711,-122.40925349201657,Private room,150,2,145,2017-09-29,1.78,2,16
10808569,36ft-Yacht Fisherman's Wharf !,49893679,Steve,,North Beach,37.80921819156137,-122.40974846778444,Entire home/apt,300,8,0,,,1,0
1174758,SF- Bridge Suite on Telegraph Hill,6428420,Victoria,,North Beach,37.80101925909043,-122.40395347708308,Entire home/apt,300,30,3,2016-10-07,0.08,2,363
1174537,SF Tower Suite on Telegraph Hill,6428420,Victoria,,North Beach,37.800680251362,-122.40549102731981,Entire home/apt,300,30,12,2017-08-15,0.24,2,291
4430996,Private Room @Fun & Social Hostel#2,22931450,Sarah,,North Beach,37.79874762892417,-122.40543955869602,Private room,95,1,39,2017-09-04,1.12,22,54
10988358,Lovely apartment in North Beach,57013544,Camille,,North Beach,37.80143940737872,-122.407177536391,Entire home/apt,350,1,0,,,1,0
7115191,Garden View Loft @ the Wharf!,37271410,Vance GV,,North Beach,37.806808260459306,-122.41606518313424,Entire home/apt,185,1,113,2017-09-08,4.50,1,318
17833058,Heart of North Beach - Studio/ Apt. 1 BD/1BA,119674934,John,,North Beach,37.80116056611182,-122.40767654385667,Entire home/apt,150,2,34,2017-09-30,6.46,1,307
18508982,[Entire Home] Chic North Beach Condo 3 Bedrooms,10420466,Angela,,North Beach,37.80522375952749,-122.41260644082054,Private room,250,2,0,,,2,118
6007925,"North Beach 2BR, private Roof Deck",31111016,Shinmin,,North Beach,37.799583286800086,-122.40624627050634,Entire home/apt,300,5,5,2017-08-12,0.19,1,0
10594745,"fun, cute North Beach apartment",9727819,Katya,,North Beach,37.80289716795846,-122.41372922488699,Entire home/apt,250,1,0,,,1,0
1574848,Amazing Views - Priv Room,4106299,Henna,,North Beach,37.801458961284496,-122.40387983102977,Private room,150,1,19,2017-08-19,0.59,2,345
7760015,1 Bed Room and big living Room,40803644,Mohamed,,North Beach,37.80779006836288,-122.41241780042049,Private room,260,1,0,,,1,0
7071689,North Beach (Little Italy),16190321,Andrew,,North Beach,37.803841542346774,-122.41034888902334,Private room,175,2,0,,,1,0
6661783,Very Comfortable Bed in North Beach,31176338,Gerald,,North Beach,37.80128472282671,-122.41050957583894,Private room,100,1,0,,,1,0
7923146,Sunny 2b/1b with great Bay views!!!,41781093,Virginia,,North Beach,37.803342344275585,-122.40800677981711,Entire home/apt,395,2,44,2017-10-01,1.79,2,129
13641058,North Beach Cable Car Flat,33387303,Joseph,,North Beach,37.802199198649504,-122.4126844951876,Entire home/apt,160,2,28,2017-09-15,1.84,1,0
6006021,Charming sunny 2-bedroom with deck,31178938,Judy,,North Beach,37.80017040533336,-122.40260884453672,Entire home/apt,400,3,19,2017-09-03,0.69,1,179
16753822,FISHERMAN'S WHARF BAY VIEW. PARKING. MODERN. NEW!,90805277,Karri,,North Beach,37.806996541278615,-122.41850584280404,Private room,450,7,0,,,1,178
3534885,2BR Apartment in North Beach!,17797759,Alex,,North Beach,37.79997169935587,-122.40803969946752,Entire home/apt,243,1,55,2015-12-30,1.43,3,5
9494726,Private Room @ Social SF Hostel,22931450,Sarah,,North Beach,37.798732052730394,-122.40407963861978,Private room,95,1,20,2017-09-12,0.88,22,47
794815,Charming room with AWESOME view!,4187497,Sally,,North Beach,37.80416052006415,-122.41206748138097,Private room,350,4,0,,,1,0
8675466,Beautiful North Beach Apt w/balcony,3451470,Or,,North Beach,37.79975312900709,-122.40580965920185,Entire home/apt,250,2,4,2017-05-21,0.25,1,2
20726480,Private cozy 1BR in the heart of San Francisco,7322572,Roya,,North Beach,37.80452096832469,-122.41149035815036,Entire home/apt,250,3,5,2017-09-24,5,1,26
4670847,Dorm Beds @ Social SF Hostel #5,22931450,Sarah,,North Beach,37.79892024521791,-122.40408451703883,Shared room,38,1,132,2017-09-26,3.92,22,40
12050886,3 Bd Newly Renovated Flat,63940749,Nisha,,North Beach,37.799404600454636,-122.40739932525373,Entire home/apt,275,30,1,2016-04-14,0.06,2,0
4759937,1 Bdr/bath in Central North Beach,20219076,Peter,,North Beach,37.79905067820423,-122.40694730764962,Entire home/apt,225,2,41,2017-09-23,1.66,1,45
4890230,Dorm Beds @ Social SF Hostel #6,22931450,Sarah,,North Beach,37.79875059741802,-122.40475648350944,Shared room,38,1,122,2017-09-27,3.63,22,28
15097340,Location! Chic North Beach 3bdrm.,10420466,Angela,,North Beach,37.80534503328312,-122.41261049029957,Entire home/apt,250,2,43,2017-09-15,3.39,2,0
17281042,2BR Fisherman's Wharf/North Beach w/ Private Deck,51827788,Andrea,,North Beach,37.80649647516279,-122.4129103703061,Entire home/apt,450,2,14,2017-09-24,2.03,1,46
20619286,Charming Apartment in the Heart of North Beach,77579090,Aleah,,North Beach,37.80424035167334,-122.40968114700071,Entire home/apt,200,2,0,,,1,0
4120530,2bd in the best location-walk 2 everything-views,3054821,Lily,,North Beach,37.79949680652768,-122.4050025089404,Entire home/apt,250,5,19,2017-08-26,0.54,4,345
10837940,1 Bedroom - Rooftop Deck w/ view,32294113,Christopher,,North Beach,37.79918870068033,-122.40502550792014,Entire home/apt,399,1,0,,,1,0
1678763,Spacious Apartment in North Beach,8881588,Maile,,North Beach,37.80394628416598,-122.41213674618321,Entire home/apt,200,2,59,2015-11-22,1.31,1,214
16587632,Lovely Telegraph Hill 1 br with spectacular views,107141420,Thomas,,North Beach,37.79983496027376,-122.40393834918255,Entire home/apt,189,30,0,,,1,0
11553658,Good Energy apt in North Beach,10436191,Isaiah,,North Beach,37.801854431159754,-122.4069378835528,Private room,84,13,0,,,1,0
10902078,Private Room in San Francisco,42316534,Joe,,North Beach,37.80076184363926,-122.40895645612785,Private room,300,1,0,,,1,0
19388714,Luxurious Bay View Apt in Telegraph Hill,59380477,Yasmine,,North Beach,37.80175883545008,-122.40606754947413,Entire home/apt,450,1,2,2017-08-14,0.97,1,12
7870656,"North Beach apartment - Pier 39, Coit Tower",23392900,Tiffany,,North Beach,37.805663933341116,-122.40960241255004,Entire home/apt,75,2,0,,,1,0
8163114,Best Location in the City - Monthly,4624470,Sri,,North Beach,37.80082916380117,-122.40521286915346,Entire home/apt,175,30,13,2017-04-13,0.53,1,45
7067681,Dorm Beds @ Social SF Hostel #10,22931450,Sarah,,North Beach,37.79845009176253,-122.40477626560467,Shared room,38,1,95,2017-09-24,3.52,22,38
15478431,Unique Experience - Cozy Waterfront Sailboat,4966974,Edward,,North Beach,37.80728247635062,-122.410571143595,Entire home/apt,121,2,42,2017-09-21,3.66,2,210
7968749,Telegraph Hill Penthouse - VIEWS! ONE-OF-A-KIND!,37731842,David And Petrita,,North Beach,37.803321485050034,-122.40781814948815,Entire home/apt,395,2,8,2017-09-22,2.00,1,71
16439219,Charming North Beach Apartment with a View,1863791,Emily,,North Beach,37.79971382426097,-122.40755398110707,Entire home/apt,65,5,6,2017-08-06,0.63,1,0
7067087,Dorm Beds @ Social SF Hostel #11,22931450,Sarah,,North Beach,37.79925740289173,-122.4047635118675,Shared room,38,1,66,2017-09-17,2.43,22,52
20010406,Mod Telegraph Hill Apartment!,20867800,Pearl,,North Beach,37.80505792712504,-122.40468336751204,Entire home/apt,350,1,6,2017-09-14,3.53,1,71
562593,Beauty in the Heart of North Beach,2767413,Matt,,North Beach,37.80043166686365,-122.40542543918026,Entire home/apt,200,3,16,2016-04-24,0.25,1,13
10961121,2 Bedroom Apt In Northbeach,56856440,Garrett,,North Beach,37.8016792156661,-122.40526559031079,Entire home/apt,500,1,0,,,1,0
4887587,Private Bunk Bed Room @SF Hostel #2,22931450,Sarah,,North Beach,37.79897822164914,-122.40619618224669,Private room,83,1,45,2017-09-01,1.34,22,57
644091,Expansive Bay View Condo,3168113,Lee,,North Beach,37.803291642243806,-122.40707702625079,Entire home/apt,300,3,17,2017-02-13,0.28,1,148
3905190,Beautiful North Beach with views! ,11638709,Steven,,North Beach,37.79963388566598,-122.40625270742566,Entire home/apt,550,1,4,2014-09-17,0.11,1,0
1693257,Charming North Beach Little Haven,1117679,Simone,,North Beach,37.79967276134184,-122.40556688609212,Entire home/apt,90,6,0,,,1,303
7116305,Sunny Loft @ the Wharf!,37278638,Kat & Ellie SV,,North Beach,37.807766792419734,-122.41670647404462,Entire home/apt,184,1,105,2017-09-15,3.87,1,285
4887475,Private Bunk Bed Room @SF Hostel #1,22931450,Sarah,,North Beach,37.798721374692114,-122.40412206888193,Private room,83,1,32,2017-08-19,0.99,22,52
13465756,North-Beach Room in Quiet Apt,3584706,Benjamin,,North Beach,37.79848834091898,-122.40698965997933,Private room,119,6,0,,,2,365
643918,2 Bed Rm & 2 Bath Condo w/ Bay VIew,3159400,Pete,,North Beach,37.80039379505636,-122.40668987431276,Entire home/apt,225,30,35,2017-05-19,0.58,1,365
18567881,Amazing Views - Priv Room,4106299,Henna,,North Beach,37.80310432375404,-122.40384982165192,Private room,150,1,8,2017-09-13,3.33,2,354
16322899,2bd/1ba Flat In Quiet North Beach Neighborhood,17982999,Brett,,North Beach,37.805876430250116,-122.40910944593224,Private room,250,2,12,2017-07-23,1.30,1,79
20959276,"Ocean view 2bd Apartment,North Beach,San Francisco",132694314,John,,North Beach,37.80394682889166,-122.40715284884655,Entire home/apt,275,1,0,,,1,57
12750864,Parc Telegraph Studio Condo,49785728,Larry,,North Beach,37.80436751664644,-122.40589080038747,Entire home/apt,135,30,1,2016-05-19,0.06,1,163
11297447,Dbl Bed In a Shared Dorm @SF Hostel,22931450,Sarah,,North Beach,37.798491820323825,-122.40407336264562,Shared room,69,1,59,2017-10-01,3.00,22,39
3182798,Motor Yacht - Grand Banks 42 ,4966974,Edward,,North Beach,37.80738324187612,-122.40944425270467,Entire home/apt,208,2,62,2017-09-27,1.55,2,168
2120943,Cozy Room in Fun Neighborhood,618301,Diana,,North Beach,37.799869704636464,-122.40368186075953,Private room,400,1,12,2015-06-18,0.33,1,365
8064432,Modern 2 bed condo in North Beach,6876370,Charles,,North Beach,37.8028024702088,-122.41324092824009,Entire home/apt,575,2,2,2016-06-02,0.09,1,0
17894683,Sunny Living room sofabed with SF/Golden Gate view,12883461,Dingyi,,North Beach,37.7991199268706,-122.40592894925574,Shared room,70,2,0,,,1,0
115242,North Beach Retreat- Monthly see comments,582450,Dawn,,North Beach,37.80591171956485,-122.40829886506623,Entire home/apt,275,3,3,2016-10-31,0.04,1,223
6344500,Luxurious 1 bedroom with amazing roof deck views,5051753,Gautam,,North Beach,37.79898844943894,-122.40660353540694,Entire home/apt,250,1,0,,,1,90
4902365,Dorm Beds @ Social SF Hostel #8,22931450,Sarah,,North Beach,37.799332600519534,-122.4062857392914,Shared room,38,1,100,2017-09-30,2.99,22,48
12176844,1912 Victorian With Epic Views Perched On Gardens,377744,Scott,,North Beach,37.798780423726285,-122.4035596150818,Entire home/apt,550,3,27,2017-09-15,1.65,1,23
10985925,North Beach/Coit Tower Queen bed,24378496,Trenten,,North Beach,37.80319161559416,-122.40741595282489,Private room,110,1,0,,,1,0
4464347,Dorm Beds at Social SF Hostel #1,22931450,Sarah,,North Beach,37.79891368534583,-122.40611330109961,Shared room,38,1,181,2017-09-29,5.16,22,52
11225678,Cozy 2 Twin Beds Hotel/shared bath,20870285,San Remo,,North Beach,37.805381162495436,-122.41415274957406,Private room,119,1,15,2017-07-02,0.80,2,331
7343277,Dorm Beds @ Social SF Hostel,22931450,Sarah,,North Beach,37.79909017000244,-122.40631491952944,Shared room,38,1,54,2017-09-29,2.46,22,48
4519780,Dorm Beds @ Social SF Hostel #4,22931450,Sarah,,North Beach,37.798829063209475,-122.40473890218023,Shared room,38,1,141,2017-09-18,4.05,22,55
7244861,AMAZING Telegraph Hill View Apt 5min to Fisherman,2044,Guy,,North Beach,37.80322679842153,-122.4080862940312,Entire home/apt,219,14,5,2015-09-08,0.19,1,46
10749998,Detached Cottage Studio Apartment,55580415,Gavin,,North Beach,37.80119003827187,-122.40786350546006,Entire home/apt,650,1,0,,,1,365
9497588,Triple Room @ Fun & Social Hostel#2,22931450,Sarah,,North Beach,37.79913609136843,-122.40443634525752,Private room,99,1,43,2017-07-16,2.03,22,50
10733503,Stay on the famous Filbert Steps,55264673,Joseph,,North Beach,37.80109933238963,-122.40511105232414,Entire home/apt,1450,3,0,,,1,0
10658210,Modern North Beach Home - Bay Views,12630957,Saleh,,North Beach,37.80232528888065,-122.41158474273904,Entire home/apt,625,2,0,,,1,0
657121,Luxury View-Home near Wharf - FLEET WEEK!!,3311246,Trevor,,North Beach,37.80264458306998,-122.41046347227564,Entire home/apt,699,3,63,2017-09-30,1.03,1,49
9504910,"Sunny 1 BR/1BA, Convient Location Near Waterfront",375032,Katie,,North Beach,37.79856344695637,-122.40428679829157,Entire home/apt,195,2,25,2017-07-08,1.13,1,9
12273305,2 bedroom flat in Prime North Beach,66115181,Malee,,North Beach,37.79935557033048,-122.4062931579242,Entire home/apt,198,1,16,2016-10-09,0.96,1,349
14697748,Newly Furnished & Remodel North Beach SF Apartment,91402307,Kelvin,,North Beach,37.80278336498449,-122.40944432653049,Entire home/apt,268,30,12,2017-01-05,1.00,1,359
15733592,Walk to Work! Beautiful 1BR Apt in North Beach,8870869,Dave,,North Beach,37.80214194527326,-122.40901557766712,Entire home/apt,169,30,22,2017-06-24,2.20,2,150
7181819,Airbed in North Beach,17018982,Somya,,North Beach,37.80430677532551,-122.41234083461087,Shared room,115,1,40,2017-09-14,1.48,1,88
7914478,North Beach Lombard Apartment,15338979,Jennifer,,North Beach,37.8028596368395,-122.41125361431115,Private room,400,1,0,,,1,0
13927209,Large 1-Bedroom With AMAZING Views,3568730,Christopher,,North Beach,37.80332553548091,-122.41104199452289,Entire home/apt,250,3,1,2016-09-05,0.08,1,0
20742462,North Beach Spare Bedroom,5659673,Nicholas,,North Beach,37.803250257204404,-122.41192427967476,Private room,145,1,1,2017-09-10,1,1,177
3093543,New private Studio w/Garden views.,15732960,Massimo,,Presidio,37.81030633452129,-122.4764220361683,Entire home/apt,105,3,173,2017-09-25,4.22,1,313
5686550,Beautiful Home in Presidio,29485413,John,,Presidio,37.80229056350942,-122.45879974358755,Entire home/apt,699,1,0,,,1,0
1411264,Amazing suite in designer home.,5349425,Adina,,Presidio,37.78987079289825,-122.46900772376912,Entire home/apt,250,2,12,2014-09-11,0.24,1,335
17641299,Sunny quiet room on top of Russian Hill,120003095,Ericka,,Nob Hill,37.795747510779556,-122.41758423044162,Private room,82,3,19,2017-09-25,3.31,2,75
20093648,Valentine's  in San Francisco!  Wyndham Canterbury,85316557,Brandi,,Nob Hill,37.789776802394314,-122.41213549811673,Private room,385,3,0,,,1,7
20654667,Bright and light apartment in the center of SF,17490415,Гаджимурад,,Nob Hill,37.797016425147405,-122.41181224736704,Private room,89,1,0,,,1,37
20591785,Spacious 1 bedroom condo w/ roofdeck in Nob Hill,25824429,Ehson,,Nob Hill,37.79279468599817,-122.41537342228048,Entire home/apt,200,2,7,2017-09-24,5.53,1,329
3144147,Spacious + Bright Classic Nob Hill,13413759,Emay,,Nob Hill,37.7950165841803,-122.41479161276547,Entire home/apt,165,10,4,2017-02-15,0.10,1,31
18091317,San Francisco Nob Hill Luxury Flat,124594492,Ross,,Nob Hill,37.793499156928235,-122.41458799436907,Entire home/apt,450,2,16,2017-09-22,2.89,1,301
11961742,Downtown Flat | Union Square | Panoramic SF Views,63887137,Dan,,Nob Hill,37.79462666828905,-122.41175662740595,Entire home/apt,350,2,57,2017-09-11,3.09,1,320
7921496,"Modern Nob Hill Artist Loft, Downtown Bridge Views",3751908,Selene,,Nob Hill,37.79668573487737,-122.41274616741194,Entire home/apt,210,1,22,2017-08-03,0.86,1,0
18875814,Rustically Cozy Apartment in the Heart of Nob Hill,56236706,Manton,,Nob Hill,37.7957117749704,-122.41683274483036,Entire home/apt,229,2,0,,,1,154
19924816,Sunny Nob Hill apartment on cable car line!,2406253,Will,,Nob Hill,37.79199566145023,-122.41525561547078,Entire home/apt,175,3,0,,,1,45
10566523,Nob Hill Studio,5565827,Justin,,Nob Hill,37.7948925827992,-122.4119809484517,Entire home/apt,225,1,0,,,1,0
1539373,Prime Nob Hill Spot!,2059385,Michele,,Nob Hill,37.79018104937782,-122.41178314244176,Entire home/apt,200,2,0,,,1,0
14786197,Modern with Succulents,1820320,Tine,,Nob Hill,37.792995719738904,-122.4204345732243,Private room,90,1,1,2016-08-31,0.08,1,0
10930264,Elegant Superbowl Condo w/Parking,56604429,Charlene,,Nob Hill,37.79100542772569,-122.41173193169091,Entire home/apt,800,3,0,,,1,0
5512869,3-Br apt. on top of Nob Hill!,13507498,David & Maritsa,,Nob Hill,37.79403223284049,-122.41368312539471,Entire home/apt,250,3,12,2015-10-20,0.39,2,0
14485668,"Spacious, homey & convenient 1 bedroom",5691498,Nirnaya,,Nob Hill,37.79246434176711,-122.42177977579156,Entire home/apt,175,2,3,2016-10-17,0.22,1,243
14918534,Amazing Location on Polk St. (2 bd/1.5bth),1039632,Michael,,Nob Hill,37.79403695604632,-122.42087479783474,Entire home/apt,350,2,17,2017-09-17,1.36,1,17
13734958,Charming SF one bedroom,32548503,Lindsay,,Nob Hill,37.793419919914584,-122.41909946800898,Entire home/apt,182,2,11,2016-10-21,0.73,1,0
12739738,Glam Nob Hill SF Flat - 3BR/1.5BA,69286495,Bill,,Nob Hill,37.79284716178772,-122.4105175629231,Entire home/apt,335,3,68,2017-09-26,4.09,1,240
13884559,Luxury Condo with Sweeping View of Sunset,36766378,Paolo,,Nob Hill,37.78997099098467,-122.41105632034171,Entire home/apt,250,1,0,,,1,0
18928246,Free Parking +Historical in the Heart of the City,131876722,John,,Nob Hill,37.78919769007684,-122.41697558595767,Entire home/apt,210,1,0,,,1,0
13943674,"Union Square, Lower Nob Hill Studio - heart of SF!",82964671,Daryüsch,,Nob Hill,37.78925624548727,-122.41598432859364,Entire home/apt,139,7,11,2017-09-09,0.75,1,258
12092179,Sunny Studio with Bay Bridge View,49634357,Mia,,Nob Hill,37.790440782452016,-122.41043319126834,Entire home/apt,260,2,36,2017-09-08,3.93,1,74
7930685,Elle Decor Featured Row House,1518689,Kurt & Abby,,Nob Hill,37.79466475458432,-122.41151660858505,Entire home/apt,250,3,20,2017-08-30,1.04,1,111
13412207,Victorian 1BD in Heart of Nob Hill,34547228,Haris,,Nob Hill,37.79165105520325,-122.41302008189535,Entire home/apt,160,12,4,2017-04-25,0.27,1,216
4679350,Dropped price. $150. night,19199623,Jakob,,Nob Hill,37.79338379554604,-122.41273960418872,Private room,135,3,0,,,1,0
10061326,Centric Nob Hill Apartment! 2BR/1BA,25825577,Alejandro,,Nob Hill,37.7906264068088,-122.41666027421701,Entire home/apt,199,1,3,2016-05-21,0.14,2,0
11044547,Quintessential SF Downtown Studio!,10900600,Lulu,,Nob Hill,37.79191980215545,-122.41715399884525,Entire home/apt,145,1,0,,,1,0
11241809,Nob Hill Bedroom 69 #5,23719876,Yumi,,Nob Hill,37.79212309081575,-122.42133791388076,Private room,100,30,14,2016-10-19,0.80,5,212
10815856,Super Bowl Studio - Nob Hill,10605815,Brij,,Nob Hill,37.78923806817557,-122.41853660968687,Entire home/apt,200,1,0,,,1,0
10992652,Super Bowl 50,57038822,David,,Nob Hill,37.79143154282705,-122.41665885995955,Private room,1000,1,0,,,1,0
6244773,Top Floor Nob Hill Studio with Golden Gate Views,9521193,Andy,,Nob Hill,37.79369282414919,-122.41936862679322,Entire home/apt,200,7,19,2017-09-20,2.64,1,22
19597812,Nob Hill Getaway With A View,3230785,Jon,,Nob Hill,37.792822859818145,-122.41252824365901,Private room,100,2,13,2017-09-26,5.00,1,113
16944002,"Nob Hill poolside sanctuary, 24-hour doorman",2414700,Phil,,Nob Hill,37.790565332336506,-122.41292739018878,Entire home/apt,107,6,0,,,1,50
19450967,Wyndham Canterbury 1 Bedroom Deluxe (3),67373986,Resort,,Nob Hill,37.789662728702375,-122.41315341903682,Private room,324,4,0,,,7,117
232492,Huge Penthouse -Amazing Place !,1216300,Joan  & Bill,,Nob Hill,37.79064927907777,-122.41827987081314,Entire home/apt,259,2,170,2017-09-25,2.78,1,149
17026443,Big Room-New furniture/big TV- Union Square,114209374,Lisa,,Nob Hill,37.79064752071495,-122.4102077832148,Private room,79,1,32,2017-09-15,4.97,1,230
12340989,Spacious Nob Hill Apartment,7107599,Gerrit,,Nob Hill,37.79450698749961,-122.41332617929261,Private room,100,7,1,2016-07-23,0.07,1,0
12537940,Nob Hill studio w/ 2 beds TEST DONT BOOK,59982717,Jack,,Nob Hill,37.79072441463759,-122.4144853248181,Entire home/apt,70,1,0,,,1,0
10948389,Cozy Nob Hill Apartment,28257563,Jessica,,Nob Hill,37.792927088995775,-122.41548963051586,Entire home/apt,400,2,0,,,1,361
18960193,1 Bedroom near Union Square,39533687,Michal,,Nob Hill,37.790091244766835,-122.42004272842428,Entire home/apt,185,2,5,2017-07-05,1.24,1,0
7220035,Secret Street in the Center of the City,37797558,Mija,,Nob Hill,37.79429202028428,-122.41557204451156,Entire home/apt,140,2,71,2017-09-14,3.20,1,7
6492391,Luxurious condo in Nob Hill close to downtown SF,32014859,Kristin,,Nob Hill,37.79277345608489,-122.41204882894951,Entire home/apt,650,3,0,,,1,0
6361669,Charming One Bedroom in Nob Hill,756440,Karinne,,Nob Hill,37.78905624561552,-122.41762248895591,Entire home/apt,195,6,9,2017-08-06,0.33,1,0
2757282,Bright Nob Hill Garden Apartment,3258337,Elizabeth,,Nob Hill,37.79232195658584,-122.41577576530042,Entire home/apt,190,5,18,2017-08-12,0.49,2,172
16799835,Victorian style 1 bdrm w/ antique Nob Hill Inn SF,64889149,Chieko & Yulin,,Nob Hill,37.789728797775005,-122.41293632136218,Entire home/apt,250,4,0,,,1,192
545585,PENTHOUSE in PERFECT LOCATION w/VIEWS,2682061,Jose,,Nob Hill,37.797094517184604,-122.4103305141681,Private room,140,30,83,2017-08-19,1.67,4,345
21334,Studio loft on top of Russian Hill,81455,Joe,,Nob Hill,37.79579579428225,-122.41533449205012,Entire home/apt,150,4,97,2017-09-15,1.08,1,49
20730993,"Cozy, quite place in Nob Hill",30387150,Ayfer,,Nob Hill,37.78971686751697,-122.41718605298605,Private room,120,2,1,2017-09-24,1,1,65
8311972,Nob Hill Sunny Apt Stunning View,22538413,Karena,,Nob Hill,37.794680328641846,-122.41902233805934,Entire home/apt,240,3,2,2015-10-29,0.08,1,0
13861354,Top Floor Apartment in the Heart of the City,80940756,Kelly,,Nob Hill,37.790823646003545,-122.41247999555405,Entire home/apt,275,1,4,2016-09-29,0.27,1,93
11638464,Nice space in Nob Hill Doorman Bldg,61691252,Melissa,,Nob Hill,37.79407841558839,-122.4150898727273,Shared room,100,1,1,2016-03-09,0.05,1,0
